"dataset_ID","meantimes","Acer","Adoxa.moschatellina","Anemone","Anemone.nemorosa","Betula","Betula.Corylus.Myrica","Betula.fruticosa","Betula.humilis","Betula.nana","Betula.pendula","Betula.pubescens","Carpinus","Carpinus.betulus","Convallaria","Convallaria.majalis","Cornus","Cornus.mas.C..suecica","Cornus.sanguinea","Cornus.suecica","Corylus","Corylus.avellana","Corylus.Myrica","Fagus","Fagus.sylvatica","Fraxinus","Fraxinus.excelsior","Hedera","Hedera.helix","Ilex","Larix","Lonicera.periclymenum","Mercurialis","Mercurialis.perennis","Micranthes.nivalis","Micranthes.nivalis.M..tenuis","Polygonatum","Polygonatum.verticillatum","Populus","Populus.tremula","Prunus","Prunus.padus","Quercus","Rhamnus","Rhamnus.cathartica","Sanicula","Sorbus","Sorbus.aria","Sorbus.aucuparia","Stachys.sylvatica","Tilia","Tilia.cordata","Ulmus","Ulmus.glabra","Viburnum","Viburnum.opulus","Viscum","Viscum.album"
"4168",3014.669,"0",NA,"0",NA,"135",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"7","2",NA,NA,NA,NA,NA,NA,"3",NA,"6",NA,NA,NA,NA,NA
"4168",3067.109,"1",NA,"0",NA,"137",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,"4",NA,"8",NA,NA,NA,NA,NA
"4168",3116.513,"0",NA,"0",NA,"167",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2","0",NA,NA,NA,NA,NA,NA,"1",NA,"5",NA,NA,NA,NA,NA
"4168",3163.703,"0",NA,"0",NA,"159",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"5","1",NA,NA,NA,NA,NA,NA,"1",NA,"2",NA,NA,NA,NA,NA
"4168",3208.745,"0",NA,"0",NA,"164",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2","0",NA,NA,NA,NA,NA,NA,"1",NA,"4",NA,NA,NA,NA,NA
"4168",3250.905,"0",NA,"0",NA,"169",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"4","0",NA,NA,NA,NA,NA,NA,"0",NA,"3",NA,NA,NA,NA,NA
"4168",3293.098,"0",NA,"0",NA,"174",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5","0",NA,NA,NA,NA,NA,NA,"3",NA,"2",NA,NA,NA,NA,NA
"4168",3334.833,"0",NA,"0",NA,"187",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5","0",NA,NA,NA,NA,NA,NA,"0",NA,"5",NA,NA,NA,NA,NA
"4168",3375.981,"0",NA,"0",NA,"172",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"6","0",NA,NA,NA,NA,NA,NA,"5",NA,"5",NA,NA,NA,NA,NA
"4168",3416.853,"1",NA,"0",NA,"199",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"2","3",NA,NA,NA,NA,NA,NA,"0",NA,"7",NA,NA,NA,NA,NA
"4168",3456.337,"0",NA,"0",NA,"171",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"5","1",NA,NA,NA,NA,NA,NA,"3",NA,"5",NA,NA,NA,NA,NA
"4168",3494.187,"0",NA,"0",NA,"155",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3","0",NA,NA,NA,NA,NA,NA,"3",NA,"8",NA,NA,NA,NA,NA
"4168",3532.991,"0",NA,"0",NA,"195",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3","1",NA,NA,NA,NA,NA,NA,"1",NA,"5",NA,NA,NA,NA,NA
"4168",3572.498,"0",NA,"0",NA,"173",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5","0",NA,NA,NA,NA,NA,NA,"0",NA,"5",NA,NA,NA,NA,NA
"4168",3611.078,"0",NA,"0",NA,"132",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5","0",NA,NA,NA,NA,NA,NA,"2",NA,"4",NA,NA,NA,NA,NA
"4168",3649.538,"0",NA,"0",NA,"178",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"8","0",NA,NA,NA,NA,NA,NA,"1",NA,"8",NA,NA,NA,NA,NA
"4168",3688.731,"1",NA,"0",NA,"194",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,"2",NA,"11",NA,NA,NA,NA,NA
"4168",3726.062,"0",NA,"0",NA,"200",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5","0",NA,NA,NA,NA,NA,NA,"6",NA,"2",NA,NA,NA,NA,NA
"4168",3763.598,"0",NA,"0",NA,"173",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"4","2",NA,NA,NA,NA,NA,NA,"2",NA,"6",NA,NA,NA,NA,NA
"4168",3799.731,"1",NA,"0",NA,"175",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"7","0",NA,NA,NA,NA,NA,NA,"3",NA,"10",NA,NA,NA,NA,NA
"4168",3836.348,"1",NA,"0",NA,"194",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5","2",NA,NA,NA,NA,NA,NA,"3",NA,"18",NA,NA,NA,NA,NA
"4168",3874.516,"1",NA,"0",NA,"193",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"7","0",NA,NA,NA,NA,NA,NA,"2",NA,"13",NA,NA,NA,NA,NA
"4168",3913.149,"0",NA,"0",NA,"200",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3","0",NA,NA,NA,NA,NA,NA,"3",NA,"11",NA,NA,NA,NA,NA
"4168",3951.267,"0",NA,"0",NA,"217",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"2","1",NA,NA,NA,NA,NA,NA,"3",NA,"7",NA,NA,NA,NA,NA
"4168",3989.327,"0",NA,"0",NA,"175",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"6","0",NA,NA,NA,NA,NA,NA,"7",NA,"6",NA,NA,NA,NA,NA
"4168",4028.025,"0",NA,"0",NA,"172",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"5","0",NA,NA,NA,NA,NA,NA,"2",NA,"13",NA,NA,NA,NA,NA
"4168",4068.152,"0",NA,"0",NA,"186",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"3","0",NA,NA,NA,NA,NA,NA,"1",NA,"5",NA,NA,NA,NA,NA
"4168",4108.039,"0",NA,"0",NA,"186",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"7","1",NA,NA,NA,NA,NA,NA,"7",NA,"11",NA,NA,NA,NA,NA
"4168",4148.541,"0",NA,"0",NA,"164",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5","0",NA,NA,NA,NA,NA,NA,"5",NA,"10",NA,NA,NA,NA,NA
"4168",4188.381,"0",NA,"0",NA,"206",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"6","0",NA,NA,NA,NA,NA,NA,"4",NA,"13",NA,NA,NA,NA,NA
"4168",4227.817,"0",NA,"0",NA,"172",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"9","0",NA,NA,NA,NA,NA,NA,"1",NA,"15",NA,NA,NA,NA,NA
"4168",4267.821,"0",NA,"0",NA,"191",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"7","0",NA,NA,NA,NA,NA,NA,"5",NA,"13",NA,NA,NA,NA,NA
"4168",4308.78,"0",NA,"0",NA,"180",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,"7",NA,"17",NA,NA,NA,NA,NA
"4168",4349.597,"0",NA,"0",NA,"195",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,"5","1",NA,NA,NA,NA,NA,NA,"4",NA,"18",NA,NA,NA,NA,NA
"4168",4391.053,"0",NA,"0",NA,"159",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5","0",NA,NA,NA,NA,NA,NA,"7",NA,"14",NA,NA,NA,NA,NA
"4168",4433.195,"0",NA,"0",NA,"174",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,"14","0",NA,NA,NA,NA,NA,NA,"2",NA,"20",NA,NA,NA,NA,NA
"4168",4476.985,"0",NA,"0",NA,"134",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"5","0",NA,NA,NA,NA,NA,NA,"7",NA,"17",NA,NA,NA,NA,NA
"4168",4523.44,"0",NA,"0",NA,"192",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"9","0",NA,NA,NA,NA,NA,NA,"5",NA,"27",NA,NA,NA,NA,NA
"4168",4572.722,"0",NA,"0",NA,"170",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"6","0",NA,NA,NA,NA,NA,NA,"3",NA,"21",NA,NA,NA,NA,NA
"4168",4625.338,"0",NA,"0",NA,"187",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"5","0",NA,NA,NA,NA,NA,NA,"5",NA,"10",NA,NA,NA,NA,NA
"4168",4681.397,"0",NA,"0",NA,"196",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"4","0",NA,NA,NA,NA,NA,NA,"4",NA,"14",NA,NA,NA,NA,NA
"4168",4745.517,"0",NA,"0",NA,"213",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"6","0",NA,NA,NA,NA,NA,NA,"5",NA,"10",NA,NA,NA,NA,NA
"4168",4851.662,"1",NA,"0",NA,"222",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"0",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"8","0",NA,NA,NA,NA,NA,NA,"1",NA,"5",NA,NA,NA,NA,NA
"4168",5104.24,"0",NA,"0",NA,"188",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"6","0",NA,NA,NA,NA,NA,NA,"3",NA,"13",NA,NA,NA,NA,NA
"4168",5291.579,"0",NA,"0",NA,"215",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"6","0",NA,NA,NA,NA,NA,NA,"4",NA,"15",NA,NA,NA,NA,NA
"4168",5456.191,"0",NA,"0",NA,"105",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"5",NA,"4",NA,NA,NA,NA,NA
"4168",5612.316,"0",NA,"0",NA,"112",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"6","0",NA,NA,NA,NA,NA,NA,"4",NA,"3",NA,NA,NA,NA,NA
"4168",5764.441,"1",NA,"0",NA,"141",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5","1",NA,NA,NA,NA,NA,NA,"4",NA,"7",NA,NA,NA,NA,NA
"4168",5911.029,"0",NA,"0",NA,"133",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"4","2",NA,NA,NA,NA,NA,NA,"3",NA,"13",NA,NA,NA,NA,NA
"4168",6053.748,"0",NA,"0",NA,"127",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5","0",NA,NA,NA,NA,NA,NA,"5",NA,"7",NA,NA,NA,NA,NA
"4168",6196.949,"0",NA,"0",NA,"218",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"2","1",NA,NA,NA,NA,NA,NA,"5",NA,"13",NA,NA,NA,NA,NA
"4168",6336.066,"0",NA,"0",NA,"217",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"7","0",NA,NA,NA,NA,NA,NA,"5",NA,"17",NA,NA,NA,NA,NA
"4168",6476.438,"0",NA,"0",NA,"184",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,"4","0",NA,NA,NA,NA,NA,NA,"3",NA,"19",NA,NA,NA,NA,NA
"4168",6615.184,"0",NA,"0",NA,"156",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"4",NA,"12",NA,NA,NA,NA,NA
"4168",6754.256,"0",NA,"0",NA,"150",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"4","1",NA,NA,NA,NA,NA,NA,"6",NA,"11",NA,NA,NA,NA,NA
"4168",6890.676,"0",NA,"0",NA,"163",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,"1",NA,"9",NA,NA,NA,NA,NA
"4168",7025.047,"1",NA,"0",NA,"138",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3","0",NA,NA,NA,NA,NA,NA,"3",NA,"7",NA,NA,NA,NA,NA
"4168",7165.062,"0",NA,"0",NA,"196",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3","0",NA,NA,NA,NA,NA,NA,"1",NA,"20",NA,NA,NA,NA,NA
"4168",7308.43,"0",NA,"0",NA,"175",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2","0",NA,NA,NA,NA,NA,NA,"4",NA,"12",NA,NA,NA,NA,NA
"4168",7456.76,"0",NA,"0",NA,"161",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"4","0",NA,NA,NA,NA,NA,NA,"2",NA,"10",NA,NA,NA,NA,NA
"4168",7617.785,"0",NA,"0",NA,"193",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,"3",NA,"6",NA,NA,NA,NA,NA
"4168",7795.903,"0",NA,"0",NA,"150",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"4","0",NA,NA,NA,NA,NA,NA,"1",NA,"11",NA,NA,NA,NA,NA
"4168",8015.915,"0",NA,"0",NA,"156",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2","0",NA,NA,NA,NA,NA,NA,"1",NA,"18",NA,NA,NA,NA,NA
"4168",8240.848,"0",NA,"0",NA,"152",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,"0",NA,"19",NA,NA,NA,NA,NA
"4168",8345.843,"0",NA,"0",NA,"154",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2","0",NA,NA,NA,NA,NA,NA,"0",NA,"11",NA,NA,NA,NA,NA
"4168",8435.643,"0",NA,"0",NA,"165",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,"1",NA,"11",NA,NA,NA,NA,NA
"4168",8519.114,"0",NA,"0",NA,"153",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"0",NA,"17",NA,NA,NA,NA,NA
"4168",8594.929,"0",NA,"0",NA,"182",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2","0",NA,NA,NA,NA,NA,NA,"0",NA,"11",NA,NA,NA,NA,NA
"4168",8665.313,"0",NA,"0",NA,"202",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2","0",NA,NA,NA,NA,NA,NA,"0",NA,"11",NA,NA,NA,NA,NA
"4168",8733.14,"0",NA,"0",NA,"175",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3","0",NA,NA,NA,NA,NA,NA,"0",NA,"7",NA,NA,NA,NA,NA
"4168",8800.847,"0",NA,"0",NA,"172",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,"3","0",NA,NA,NA,NA,NA,NA,"1",NA,"15",NA,NA,NA,NA,NA
"4168",8866.85,"0",NA,"0",NA,"184",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"0",NA,"13",NA,NA,NA,NA,NA
"4168",8935.536,"0",NA,"0",NA,"142",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,"0",NA,"11",NA,NA,NA,NA,NA
"4168",9003.64,"0",NA,"0",NA,"147",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"0",NA,"15",NA,NA,NA,NA,NA
"4168",9069.153,"0",NA,"0",NA,"186",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,"1",NA,"13",NA,NA,NA,NA,NA
