"dataset_ID","meantimes","Abies","Arctostaphylos","Arctostaphylos.uva.ursi","Huperzia","Huperzia.selago","Linnaea.borealis","Lycopodium","Lycopodium.annotinum","Melampyrum","Picea","Picea.abies","Pinus","Pinus.sylvestris","Taxus","Taxus.baccata","Vaccinium"
"4156",1963.732,NA,NA,NA,NA,NA,NA,NA,"2","0","28",NA,"195",NA,"96",NA,NA
"4156",2055.806,NA,NA,NA,NA,NA,NA,NA,"1","0","20",NA,"250",NA,"26",NA,NA
"4156",2125.054,NA,NA,NA,NA,NA,NA,NA,"0","0","7",NA,"150",NA,"16",NA,NA
"4156",2169.417,NA,NA,NA,NA,NA,NA,NA,"0","0","6",NA,"153",NA,"4",NA,NA
"4156",2204.054,NA,NA,NA,NA,NA,NA,NA,"0","0","18",NA,"270",NA,"1",NA,NA
"4156",2236.196,NA,NA,NA,NA,NA,NA,NA,"0","0","7",NA,"233",NA,"1",NA,NA
"4156",2264.616,NA,NA,NA,NA,NA,NA,NA,"2","0","8",NA,"235",NA,"1",NA,NA
"4156",2294.088,NA,NA,NA,NA,NA,NA,NA,"2","0","13",NA,"313",NA,"3",NA,NA
"4168",222.39,NA,NA,NA,NA,"0",NA,"1",NA,"0","60",NA,"261",NA,NA,NA,NA
"4168",395.905,NA,NA,NA,NA,"0",NA,"0",NA,"0","54",NA,"249",NA,NA,NA,NA
"4168",549.969,NA,NA,NA,NA,"0",NA,"0",NA,"0","58",NA,"252",NA,NA,NA,NA
"4168",696.038,NA,NA,NA,NA,"0",NA,"0",NA,"0","45",NA,"266",NA,NA,NA,NA
"4168",834.545,NA,NA,NA,NA,"0",NA,"0",NA,"0","49",NA,"253",NA,NA,NA,NA
"4168",969.527,NA,NA,NA,NA,"0",NA,"0",NA,"0","36",NA,"259",NA,NA,NA,NA
"4168",1098.986,NA,NA,NA,NA,"0",NA,"0",NA,"0","44",NA,"226",NA,NA,NA,NA
"4168",1226.038,NA,NA,NA,NA,"0",NA,"0",NA,"0","38",NA,"238",NA,NA,NA,NA
"4168",1351.013,NA,NA,NA,NA,"0",NA,"0",NA,"0","45",NA,"255",NA,NA,NA,NA
"4168",1474.532,NA,NA,NA,NA,"0",NA,"0",NA,"0","34",NA,"243",NA,NA,NA,NA
"4168",1600.197,NA,NA,NA,NA,"0",NA,"0",NA,"0","53",NA,"255",NA,NA,NA,NA
"4168",1727.172,NA,NA,NA,NA,"0",NA,"0",NA,"0","52",NA,"262",NA,NA,NA,NA
"4168",1854.512,NA,NA,NA,NA,"0",NA,"0",NA,"0","50",NA,"282",NA,NA,NA,NA
"4168",1983.813,NA,NA,NA,NA,"0",NA,"0",NA,"0","42",NA,"255",NA,NA,NA,NA
"4168",2117.616,NA,NA,NA,NA,"0",NA,"0",NA,"0","41",NA,"255",NA,NA,NA,NA
"4168",2256.289,NA,NA,NA,NA,"0",NA,"0",NA,"0","23",NA,"241",NA,NA,NA,NA
"4168",2410.651,NA,NA,NA,NA,"0",NA,"0",NA,"0","40",NA,"250",NA,NA,NA,NA
"4168",2581.934,NA,NA,NA,NA,"0",NA,"0",NA,"0","46",NA,"242",NA,NA,NA,NA
"4168",2763.011,NA,NA,NA,NA,"0",NA,"0",NA,"0","56",NA,"242",NA,NA,NA,NA
"4168",2891.334,NA,NA,NA,NA,"0",NA,"0",NA,"0","48",NA,"203",NA,NA,NA,NA
"4168",2958.496,NA,NA,NA,NA,"0",NA,"0",NA,"0","47",NA,"225",NA,NA,NA,NA
"4168",3014.669,NA,NA,NA,NA,"0",NA,"0",NA,"0","51",NA,"223",NA,NA,NA,NA
"4168",3067.109,NA,NA,NA,NA,"0",NA,"0",NA,"0","60",NA,"249",NA,NA,NA,NA
"4168",3116.513,NA,NA,NA,NA,"0",NA,"0",NA,"0","53",NA,"207",NA,NA,NA,NA
"4168",3163.703,NA,NA,NA,NA,"0",NA,"0",NA,"0","74",NA,"185",NA,NA,NA,NA
"4168",3208.745,NA,NA,NA,NA,"0",NA,"0",NA,"0","67",NA,"215",NA,NA,NA,NA
"4168",3250.905,NA,NA,NA,NA,"0",NA,"0",NA,"0","86",NA,"198",NA,NA,NA,NA
"4168",3293.098,NA,NA,NA,NA,"0",NA,"0",NA,"0","69",NA,"176",NA,NA,NA,NA
"4168",3334.833,NA,NA,NA,NA,"0",NA,"0",NA,"0","69",NA,"157",NA,NA,NA,NA
"4168",3375.981,NA,NA,NA,NA,"0",NA,"0",NA,"0","82",NA,"167",NA,NA,NA,NA
"4168",3416.853,NA,NA,NA,NA,"0",NA,"0",NA,"0","80",NA,"136",NA,NA,NA,NA
"4168",3456.337,NA,NA,NA,NA,"0",NA,"1",NA,"0","62",NA,"169",NA,NA,NA,NA
"4168",3494.187,NA,NA,NA,NA,"0",NA,"0",NA,"0","73",NA,"193",NA,NA,NA,NA
"4168",3532.991,NA,NA,NA,NA,"0",NA,"0",NA,"0","71",NA,"174",NA,NA,NA,NA
"4168",3572.498,NA,NA,NA,NA,"0",NA,"0",NA,"0","94",NA,"163",NA,NA,NA,NA
"4168",3611.078,NA,NA,NA,NA,"0",NA,"0",NA,"0","126",NA,"162",NA,NA,NA,NA
"4168",3649.538,NA,NA,NA,NA,"0",NA,"0",NA,"0","94",NA,"171",NA,NA,NA,NA
"4168",3688.731,NA,NA,NA,NA,"0",NA,"0",NA,"0","79",NA,"150",NA,NA,NA,NA
"4168",3726.062,NA,NA,NA,NA,"0",NA,"0",NA,"0","110",NA,"124",NA,NA,NA,NA
"4168",3763.598,NA,NA,NA,NA,"0",NA,"0",NA,"0","104",NA,"155",NA,NA,NA,NA
"4168",3799.731,NA,NA,NA,NA,"0",NA,"0",NA,"0","90",NA,"149",NA,NA,NA,NA
"4168",3836.348,NA,NA,NA,NA,"0",NA,"0",NA,"0","77",NA,"133",NA,NA,NA,NA
"4168",3874.516,NA,NA,NA,NA,"0",NA,"0",NA,"0","53",NA,"144",NA,NA,NA,NA
"4168",3913.149,NA,NA,NA,NA,"0",NA,"0",NA,"0","70",NA,"214",NA,NA,NA,NA
"4168",3951.267,NA,NA,NA,NA,"0",NA,"0",NA,"0","48",NA,"144",NA,NA,NA,NA
"4168",3989.327,NA,NA,NA,NA,"0",NA,"0",NA,"0","56",NA,"179",NA,NA,NA,NA
"4168",4028.025,NA,NA,NA,NA,"0",NA,"0",NA,"0","47",NA,"170",NA,NA,NA,NA
"4168",4068.152,NA,NA,NA,NA,"0",NA,"0",NA,"0","58",NA,"179",NA,NA,NA,NA
