"dataset_ID","meantimes","Alnus","Alnus.glutinosa","Alnus.incana","Alnus.viridis","Athyrium.alpestre","Athyrium.filix.femina","Blechnum.spicant","Chrysosplenium","Frangula","Frangula.alnus","Lysimachia.vulgaris","Matteuccia","Matteuccia.struthiopteris","Phegopteris.connectilis","Rhododendron.tomentosum","Rubus","Rubus.chamaemorus","Rubus.fruticosus","Rubus.idaeus","Rubus.saxatilis","Salix","Salix.herbacea","Sambucus","Sambucus.nigra.S..racemosa","Saussurea","Saussurea.nuda","Sphagnum"
"45707",4965.243,"60",NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"6",NA,NA,NA,NA,NA,"14"
"45707",5186.637,"35",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,"6"
"45707",5517.47,"25",NA,NA,NA,NA,"8",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,"5"
"45707",5780.042,"85",NA,NA,NA,NA,"7",NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"2",NA,NA,NA,NA,NA,"13"
"45707",5966.396,"63",NA,NA,NA,NA,"5",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,"11"
"45707",6154.193,"64",NA,NA,NA,NA,"3",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"3",NA,NA,NA,NA,NA,"26"
"45707",6335.8,"127",NA,NA,NA,NA,"4",NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,"3",NA,NA,NA,NA,NA,"17"
"45707",6522.995,"87",NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,"29"
"45707",6711.257,"46",NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,"9"
"45707",6890.721,"41",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,"13"
"45707",7076.709,"51",NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"2",NA,NA,NA,NA,NA,"14"
"45707",7260.614,"40",NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,"16"
"45707",7469.691,"40",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"2",NA,NA,NA,NA,NA,"20"
"45707",7878.004,"20",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"4",NA,NA,NA,NA,NA,"9"
"45707",8186.347,"38",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"2",NA,NA,NA,NA,NA,"16"
"45707",8475.422,"18",NA,NA,NA,NA,"2",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"2",NA,NA,NA,NA,NA,"14"
"45707",8750.213,"22",NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,"14"
"45707",9032.03,"22",NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"5",NA,NA,NA,NA,NA,"23"
"45707",9314.581,"20",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"3",NA,NA,NA,NA,NA,"17"
"45707",9604.65,"14",NA,NA,NA,NA,"4",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"4",NA,NA,NA,NA,NA,"11"
"45707",9899.65,"1",NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"6",NA,NA,NA,NA,NA,"5"
"45707",10077.106,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"8",NA,NA,NA,NA,NA,"5"
"45707",10283.185,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"10",NA,NA,NA,NA,NA,"2"
"45707",10318.992,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"5",NA,NA,NA,NA,NA,"4"
"45707",10353.03,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"12",NA,NA,NA,NA,NA,"1"
"45707",10387.127,"2",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"7",NA,NA,NA,NA,NA,"1"
"45707",10421.207,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"9",NA,NA,NA,NA,NA,"0"
"45707",10474.489,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"5",NA,NA,NA,NA,NA,"2"
"45710",8.002,"12",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"12"
"45710",252.532,"15",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"8"
"45710",415.849,"22",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"12"
"45710",569.067,"7",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"10"
"45710",715.842,"10",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"7"
"45710",862.706,"17",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"10"
"45710",1007.536,"17",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"5"
"45710",1159.983,"19",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"4",NA,NA,NA,NA,NA,"5"
"45710",1339.963,"14",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"3",NA,NA,NA,NA,NA,"6"
"45710",1671.458,"27",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"6"
"45710",1882.155,"23",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"5"
"45710",2052.697,"25",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"3"
"45710",2216.053,"31",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"6"
"45710",2370.47,"22",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"7"
"45710",2528.883,"29",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"8"
"45710",2681.306,"33",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"6"
"45710",2840.048,"32",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3",NA,NA,NA,NA,NA,"14"
"45710",2991.706,"14",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"4"
"45710",3145.081,"30",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"5"
"45710",3295.788,"20",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"3"
"45710",3459.62,"40",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"3"
"45710",3633.242,"31",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"8"
"45710",3827.131,"28",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"3"
"45710",4241.996,"42",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"1"
"45710",4594.482,"28",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"6"
"45710",4873.452,"40",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"4"
"45710",5138.346,"28",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"3"
"45710",5397.293,"34",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"1"
"45710",5640.699,"46",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"1"
"45710",5887.805,"32",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"5"
"45710",6140.645,"59",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"1"
"45710",6401.963,"55",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"3"
"45710",6671.03,"67",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"3"
"45710",6968.051,"64",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"4",NA,NA,NA,NA,NA,"3"
"45710",7437.997,"64",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"4",NA,NA,NA,NA,NA,"1"
"45710",7837.946,"50",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"4",NA,NA,NA,NA,NA,"2"
"45710",7992.607,"55",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"0"
"45710",8143.879,"28",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"2"
"45710",8295.081,"27",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"3"
"45710",8454.305,"35",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3",NA,NA,NA,NA,NA,"1"
"45710",8643.982,"40",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3",NA,NA,NA,NA,NA,"0"
"45710",8993.203,"21",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"2"
"45710",9246.681,"18",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5",NA,NA,NA,NA,NA,"2"
"45710",9462.698,"5",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5",NA,NA,NA,NA,NA,"0"
"45710",9672.079,"0",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5",NA,NA,NA,NA,NA,"0"
"45710",9891.91,"0",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3",NA,NA,NA,NA,NA,"6"
"45710",10148.89,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"4",NA,NA,NA,NA,NA,"3"
"45710",10498.719,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"7",NA,NA,NA,NA,NA,"1"
"45713",10.997,"9",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"7",NA,NA,NA,NA,"0","2"
"45713",205.449,"7",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"4",NA,NA,NA,NA,"0","2"
"45713",336.45,"9",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"4",NA,NA,NA,NA,"0","3"
"45713",458.053,"12",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"5",NA,NA,NA,NA,"0","1"
"45713",574.889,"8",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"6",NA,NA,NA,NA,"1","7"
"45713",692.061,"9",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"2",NA,NA,NA,NA,"0","3"
"45713",810.354,"16",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"3",NA,NA,NA,NA,"0","9"
"45713",934.782,"13",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"3",NA,NA,NA,NA,"0","10"
"45713",1062.654,"17",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"4",NA,NA,NA,NA,"2","6"
"45713",1243.237,"23",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"3",NA,NA,NA,NA,"0","8"
"45713",1440.674,"15",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"3",NA,NA,NA,NA,"0","8"
"45713",1576.605,"19",NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"0","3"
"45713",1694.476,"9",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"6",NA,NA,NA,NA,"0","5"
"45713",1808.582,"12",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"3",NA,NA,NA,NA,"0","6"
"45713",1926.07,"24",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"0","3"
"45713",2042.779,"22",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"1","8"
"45713",2156.051,"37",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"0","2"
"45713",2268.01,"13",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"0","5"
"45713",2379.026,"25",NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"3",NA,NA,NA,NA,"0","1"
"45713",2488.979,"38",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"2",NA,NA,NA,NA,"0","7"
"45713",2599.649,"35",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"0","4"
"45713",2713.93,"26",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"3",NA,NA,NA,NA,"1","3"
"45713",2823.336,"23",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0","5"
"45713",2935.453,"35",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"2",NA,NA,NA,NA,"0","1"
"45713",3052.777,"30",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"1","4"
"45713",3165.38,"31",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"2",NA,NA,NA,NA,"1","2"
"45713",3285.479,"33",NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"4",NA,NA,NA,NA,"1","1"
"45713",3411.566,"33",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"0","2"
"45713",3543.026,"32",NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0","4"
"45713",3742.743,"32",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"2",NA,NA,NA,NA,"0","2"
"45713",3862.516,"41",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"0","3"
"45713",3952.191,"41",NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"0","2"
"45713",4037.123,"52",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"0","4"
"45713",4115.755,"35",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0","2"
"45713",4197.191,"32",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"0","1"
"45713",4281.065,"40",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0","2"
"45713",4361.527,"27",NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"0","5"
"45713",4441.194,"42",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"0","2"
"45713",4523.958,"40",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0","5"
"45713",4614.375,"46",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0","0"
"45713",4758.316,"57",NA,NA,NA,"0","4",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,"2",NA,NA,NA,NA,"0","6"
"45713",4874.031,"49",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"0","3"
"45713",4959.531,"61",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,"2",NA,NA,NA,NA,"0","3"
"45713",5038.715,"48",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"0","1"
"45713",5113.1,"35",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0","2"
"45713",5190.157,"52",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0","0"
"45713",5262.206,"34",NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"1","1"
"45713",5336.645,"47",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0","0"
"45713",5410.087,"35",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"3",NA,NA,NA,NA,"0","2"
"45713",5565.6,"44",NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0","2"
"45713",5640.261,"44",NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"2",NA,NA,NA,NA,"0","2"
"45713",5723.375,"37",NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"2",NA,NA,NA,NA,"0","1"
"45713",5806.981,"46",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"4",NA,NA,NA,NA,"0","2"
"45713",5892.886,"41",NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"1","2"
"45713",6013.493,"39",NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"0","2"
"45713",6209.909,"33",NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0","6"
"45713",6348.132,"39",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0","5"
"45713",6467.631,"66",NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,"0",NA,NA,NA,NA,"0","11"
"45713",6584.746,"55",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0","2"
"45713",6696.021,"44",NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"2",NA,NA,NA,NA,"0","1"
"45713",6799.476,"55",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"1","3"
"45713",6906.703,"44",NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0","0"
"45713",7018.688,"47",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"0","2"
"45713",7130.964,"60",NA,NA,NA,"0","3",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"0","2"
"45713",7244.46,"47",NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,"0",NA,NA,NA,NA,"0","2"
"45713",7353.746,"61",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0","2"
"45713",7461.66,"50",NA,NA,NA,"0","2",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0","2"
"45713",7568.511,"61",NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0","0"
"45713",7675.755,"61",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0","1"
"45713",7785,"72",NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"0","2"
"45713",7895.796,"49",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0","0"
"45713",8004.64,"43",NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0","0"
"45713",8059.122,"38",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"2",NA,NA,NA,NA,"0","2"
"45713",8115.091,"38",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"1","0"
"45713",8172.951,"52",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"0","0"
"45713",8234.243,"36",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0","0"
